polymer_SMILES;relaxation_time_s;normalized_stress;temperature_C;dynamic_bond_type;
C1=CC=C(C(=C1)C(=O)CCC(=O)NS(=O)(=O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)C(F)(F)F;54.04064979787336;0.36504716274891447;160;imine_exchange;
C1=CC=C(C(=C1)C(=O)CCC(=O)NS(=O)(=O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)C(F)(F)F;136.5099565803257;0.36259919149573283;150;imine_exchange;
C1=CC=C(C(=C1)C(=O)CCC(=O)NS(=O)(=O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)C(F)(F)F;475.68872585716326;0.36905225333133695;140;imine_exchange;
C1=CC=C(C(=C1)C(=O)CCC(=O)NS(=O)(=O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)C(F)(F)F;1527.5490342865692;0.37230124270100295;130;imine_exchange;
