record_id,source_id,doi,polymer_SMILES,dynamic_bond_type,temperature_C,relaxation_time_s,normalized_stress,storage_modulus_Pa,catalyst_smiles,crosslinker,normalized_inverse_temperature,log_viscosity,time_s,tan_delta,normalized_fluorescence_intensity,domain_distance_nm
rec_vit_web_vashisth_lab_2111,vashisth_lab,,O=C(O)COCCOc1ccc(NC(=O)COc2ccc(COCC(=O)O)cc2)cn1.CCOCCC(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2112,vashisth_lab,,O=C(O)CCN(CCC(=O)O)Cc1nc(CCc2ccccc2)no1.CCOc1ccc(CNC(C)c2cccc(OCC3CO3)c2)c(OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2113,vashisth_lab,,CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1.O=C(NCCC1CCC1)c1ccc(OCC2CO2)cc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2114,vashisth_lab,,COc1ccc(CN(CCOCC(=O)O)C(=O)c2cc(COCC(=O)O)on2)cc1.Cc1cc(OCC2CO2)cc(=O)n1CC(=O)NCCCc1ccc(OCC2CO2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2115,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)Cn1ccncc1=O.CN(C(=O)C1CC1)c1ccccc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2116,vashisth_lab,,O=C(O)Cc1ccc(C(=O)O)cc1.COC(=O)COc1ccc(NC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)c(C)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2117,vashisth_lab,,COCCCOCCC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1.O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)NC1(c2ccccc2)CCCC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2118,vashisth_lab,,CN1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1.Cc1cc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)nc(C)n1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2119,vashisth_lab,,CC(C)(CCC(=O)O)C(=O)N1CCN(CCCCCCC(=O)O)CC1.O=C(OCC(=O)N1CCCCC1)c1cc(OCC2CO2)cc(OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2120,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)CN1CCN(C(=O)c2ccc(O)cc2)CC1.CN(Cc1cccc(OCC2CO2)c1)Cc1cc2c(cc1OCC1CO1)OCO2,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2121,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NCc2cnc3ccccc3c2)cc1.NC(=O)c1cccnc1N1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2122,vashisth_lab,,COc1cc(C(=O)N(CCC(=O)O)Cc2cccc(C#N)c2)ccc1OCCC(=O)O.Cc1cc(C)c(C)c(OCCC(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2123,vashisth_lab,,Cc1c(C(=O)O)cc(CNc2cc(C(=O)O)ccc2OC(C)C)n1C.CC(C)Oc1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2124,vashisth_lab,,O=C(O)CCC(CCC(=O)O)C(=O)N1CCN(C(=O)c2cccnc2)CC1.Cc1ccccc1CN1CCN(C(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2125,vashisth_lab,,N#Cc1ccc(CNC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)nc1.O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccc2ccccc12,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2126,vashisth_lab,,CN(CCOCCNC(=O)COCC(=O)O)C(=O)COCC(=O)O.Cc1ccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1N1CCCC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2127,vashisth_lab,,CN(CCCO)C1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1.O=C(NCCc1cnccn1)c1ccc(OCC2CO2)cc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2128,vashisth_lab,,CCC(=O)NCCCCCN1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1.CN(CC(=O)Nc1ccccc1)CC(=O)N(CC1CO1)CC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2129,vashisth_lab,,Cn1cc(CNC(=O)C(CCC(=O)O)CCC(=O)O)cn1.N#CCc1ccc(NC(=O)COC(=O)c2cc(OCC3CO3)cc(OCC3CO3)c2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2130,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1ccc2c(c1)NC(=O)CO2.N#Cc1cc(OCC2CO2)cc(C(=O)NCCc2cccc(OCC3CO3)c2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2131,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCCCN2CCc3ccccc32)cc1.CN(C)CCc1ccc(C(=O)NC(COCC2CO2)COCC2CO2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2132,vashisth_lab,,COc1cc(CNC(COCC(=O)O)COCC(=O)O)cc2ccccc12.CCc1cccc(CN2CCc3ccc(OCC4CO4)cc3CC2)c1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2133,vashisth_lab,,CNc1ccccc1CN(CCCOCC(=O)O)CCOCC(=O)O.COc1ccc(OCC2CO2)c(C(=O)N2CCC(c3ccc(OCC4CO4)cc3)CC2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2134,vashisth_lab,,O=C(O)COCCCCCCn1cc(CCOCC(=O)O)cn1.O=C(CC1CCCC1)NCCNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2135,vashisth_lab,,O=C(O)c1cccc(COc2cccc(C=Cc3cc(C(=O)O)ncn3)c2)c1.COc1ccccc1OCC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2136,vashisth_lab,,Cc1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cc1NC(=O)c1ccco1.CC(=O)NCc1ccc(NC(=O)c2ccc3ccc(OCC4CO4)cc3c2OCC2CO2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2137,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)COc1ccc2c(c1)CCC2.CC(=NNc1ccc(C(=O)O)cc1)c1cc(OCC2CO2)ccc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2138,vashisth_lab,,O=C(O)CCCCN1CCC(CNC(=O)CCCC(=O)O)CC1.COc1cc(C=CC(=O)c2ccc(OCC3CO3)c(C)c2)cc(OC)c1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2139,vashisth_lab,,CN(CCCC(=O)O)C1CCN(C(=O)CC(C)(C)CC(=O)O)CC1.COC(=O)c1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c(OC)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2140,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)N(CCO)CC2CCCCC2)cc1.O=C(COc1ccccc1C(=O)N1CCOCC1)N(CC1CO1)CC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2141,vashisth_lab,,Nc1ccc2c(c1)nc(COCC(=O)O)n2CCOCC(=O)O.O=C(OC(Cc1ccccc1)C(=O)O)c1cc(OCC2CO2)ccc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2142,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)CCN1C(=O)COc2ccccc21.O=C(Nc1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1)c1ccco1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2143,vashisth_lab,,CC(C)C(=O)Nc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)ccn1.O=C(c1ccc(OCC2CO2)cc1OCC1CO1)N1CCC(c2ccccc2)C1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2144,vashisth_lab,,Cc1cc(CN2CCC(CNC(=O)C(CCC(=O)O)CCC(=O)O)CC2)no1.COc1ccc(NC(=O)c2cc(OCc3ccccc3)ccc2OCC2CO2)cc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2145,vashisth_lab,,COc1cc(NC(=O)CN(CCC(=O)O)CCC(=O)O)cc(OC)c1OC.O=C(NCCc1cccc(OCC2CO2)c1)NCCc1cccc(OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2146,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NC2CC(c3ccccc3)C2)cc1.O=C(c1c(OCC2CO2)cccc1OCC1CO1)N1CCN(c2ccc3ccccc3n2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2147,vashisth_lab,,O=C(O)CCN(CCC(=O)O)CC(=O)NCC1(c2ccccc2)CC1.Cc1cc(OCC2CO2)c(C(C)C)cc1C(=O)N1CCN(c2ccccc2OCC2CO2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2148,vashisth_lab,,CCn1c(COc2ccc(C)cc2)nnc1N(CCC(=O)O)CCC(=O)O.Cn1ccc2c(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)cccc21,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2149,vashisth_lab,,O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1.CC(C)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2150,vashisth_lab,,CN1CCC(CN(C)C(=O)C(CCC(=O)O)CCC(=O)O)CC1.Cc1c(NCC(=O)N(CC2CO2)CC2CO2)cccc1NC(=O)c1ccccc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2151,vashisth_lab,,O=C(O)COCc1ccc(NC(=O)c2ncc3ccccc3c2O)cc1COCC(=O)O.O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C1CCCN(Cc2ccccc2)C1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2152,vashisth_lab,,CCc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1CC.COc1ccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1OC,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2153,vashisth_lab,,O=C(O)CCCCC(=O)N(CCCNCC(=O)NCCC(=O)O)CC1CCCC1.Cc1ccccc1OCCCNC(=O)C(=O)N(CC1CO1)CC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2154,vashisth_lab,,CNC(=O)NCCC(=O)Nc1cc(COCC(=O)O)cc(COCC(=O)O)c1.Cc1ccc(OCC2CO2)c(C(=O)N2CCC(C(=O)c3ccc(OCC4CO4)cc3)CC2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2155,vashisth_lab,,CC(=O)Nc1ccc(CN2CCC(NC(=O)C(CCC(=O)O)CCC(=O)O)CC2)cc1.COc1cc(NC(=O)c2ccc(OCC3CO3)c(C)c2)cc(OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2156,vashisth_lab,,O=C(O)CCC(=O)Nc1cccc(CCC(=O)O)c1.Cc1ccc(C(=O)Nc2ccc(NC(=O)CCN(C)C)cc2)c(OCC2CO2)c1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2157,vashisth_lab,,CN(CCOCCOCC(=O)O)C(=O)NCc1cccc(COCC(=O)O)c1.Cc1ccc(C(=O)CCC(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2158,vashisth_lab,,CN(CCCCC(=O)O)C(=O)CCCCCCC(=O)N(C)CCCCC(=O)O.Cc1ccc(C(=O)Nc2ccc(OCC3CO3)cc2OC(C)C)c(OCC2CO2)n1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2159,vashisth_lab,,Cc1nn(C)c2nc(C=Cc3cccc(CC(=O)O)c3)cc(C(=O)O)c12.Cc1cc(CNc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C#N,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2160,vashisth_lab,,O=C(O)COCCc1cccc(NC(=O)COc2ccc(COCC(=O)O)cc2)c1.CC(C)(CNC(=O)Cc1ccc(OCC2CO2)cc1)CC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2161,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)NC2CCCCCCC2)cc1.N#Cc1ccc(C(=O)N2CCN(c3ccccc3OCC3CO3)CC2)cc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2162,vashisth_lab,,CCC(CC)CC(=O)N1CCCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1.CN(C)C(=O)CCCOC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2163,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)NCc1cnn2ccccc12.O=C(c1ccc2c(OCC3CO3)ncnc2c1)N1CCN(c2ccccc2OCC2CO2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2164,vashisth_lab,,O=C(O)CCC(CCC(=O)O)C(=O)Nc1cnn(CC2CC2)c1.Cc1ccccc1CN1CCC(NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2165,vashisth_lab,,CN1CCC(C(C(=O)O)C(=O)O)CC1.O=C(OCC(=O)N(CC1CO1)CC1CO1)c1ccc(N2CCCC2=O)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2166,vashisth_lab,,CCn1cc(CCN(CCC(=O)O)CC(=O)O)cn1.O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc2c(c1)CCCCC2=O,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2167,vashisth_lab,,NC(=O)NC(=O)CCN(CCCOCC(=O)O)CCOCC(=O)O.O=C(C1CCC(C(=O)N(CC2CO2)c2ccccc2)CC1)N(CC1CO1)c1ccccc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2168,vashisth_lab,,COc1ccc(OC)c(CN(CCOCC(=O)O)C(=O)CCCCOCC(=O)O)c1.CCOc1cccc(CNCCc2ccc(OCC3CO3)cc2)c1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2169,vashisth_lab,,O=C(O)CCN(C(=O)Cc1ccc(CC(=O)N(CCC(=O)O)C2CC2)cc1)C1CC1.O=C(CCCc1ccccc1)NCCNC(=O)c1cc(OCC2CO2)cc(OCC2CO2)n1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2170,vashisth_lab,,CC(CCC(=O)O)=NNc1ccc(CC(=O)O)cc1.O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc2c(c1)OCCO2,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2171,vashisth_lab,,CC(=O)Nc1ccc(C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1.COc1cc(CNc2cccc(C)c2)cc(CC2CO2)c1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2172,vashisth_lab,,CCN1CCN(CCNC(=O)C(CCC(=O)O)CCC(=O)O)CC1.c1cc(CN2CCc3c(cccc3OCC3CO3)C2)cc(OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2173,vashisth_lab,,CN(Cc1cccc(C(=O)Nc2ccccc2)c1)CC(C)(COCC(=O)O)COCC(=O)O.CC(C)COc1cccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2174,vashisth_lab,,O=C(O)CCCCNC(=O)NCc1ccc(C(=O)O)c(C2CC2)n1.O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(OC2COC2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2175,vashisth_lab,,COc1ccccc1CNC(=O)CN(CCC(=O)O)CCC(=O)O.Cc1ccc(OCC2CO2)c(C(=O)Nc2cc(CCC(=O)O)ccc2OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2176,vashisth_lab,,O=C(O)COCc1ccc(CCNCc2ccc(COCC(=O)O)o2)cc1.CC(C)c1ccccc1NC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2177,vashisth_lab,,CCC(C)(C)C(=O)NCCCNCC(=O)N(CCC(=O)O)CCC(=O)O.COc1cc(NC(=O)c2cccnc2OCC2CO2)cc(OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2178,vashisth_lab,,Cc1cn(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O.N#Cc1cccc(OCCCOC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2179,vashisth_lab,,CC(C)(C)c1ccccc1NC(=O)CN(CCOCC(=O)O)CCOCC(=O)O.Cc1ccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c(C)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2180,vashisth_lab,,N#Cc1ccc(C(=O)CNC(=O)C(CCC(=O)O)CCC(=O)O)cc1.CN(C)c1ccc(CCC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2181,vashisth_lab,,Cc1cc(N(CCC(=O)O)CC(=O)O)ccn1.COC(=O)c1cccc(NC(=O)c2cccnc2OCC2CO2)c1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2182,vashisth_lab,,CC(C)CC(NC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O.CC(C)C(=O)N1CCCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2183,vashisth_lab,,Cc1ccc2c(c1)CN(C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)CCO2.N#Cc1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)cc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2184,vashisth_lab,,CC(C)Cn1ncc2cc(C(=O)Nc3ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3)cnc21.CCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2185,vashisth_lab,,CN(C)c1cc(NC(=O)C(CCC(=O)O)CCC(=O)O)ncn1.O=C(COc1ccccc1OCC1CO1)N1CC=C(c2ccc(OCC3CO3)cc2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2186,vashisth_lab,,CC(C(=O)O)C(=O)Nc1cccc(CC(=O)O)c1.CC(C)(C)Oc1ccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2187,vashisth_lab,,COc1cc(C=Nc2cccc(C(=O)O)c2C)ccc1OCc1ccc(C(=O)O)o1.O=C(CN1CCN(C(=O)c2ccccc2OCC2CO2)CC1)Nc1ccc(OCC2CO2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2188,vashisth_lab,,Cc1nccnc1NC(=O)N(CCC(=O)O)CCC(=O)O.O=C(CCNc1ccccc1)NC(COCC1CO1)COCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2189,vashisth_lab,,CCOC(=O)C=Cc1ccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1.N#Cc1cc(Oc2ccc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)cc2)ccn1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2190,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)CC1(O)CCCC1.CC(C)OCc1ccccc1CNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2191,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1cccc(N2CCCC2=O)c1.CC(C)CCn1c(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)nc2ccccc21,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2192,vashisth_lab,,COC1CCC(CCNC(=O)N(CCC(=O)O)CCC(=O)O)CC1.CCCN(Cc1ccccc1OCC1CO1)C(=O)NCCc1ccc(OCC2CO2)c(OC)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2193,vashisth_lab,,O=C(O)CCN(CCC(=O)O)c1cnccn1.O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C1CCN(C(=O)Nc2ccccc2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2194,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cnn(CC(=O)NC3CCCC3)c2)cc1.N#CCOc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2195,vashisth_lab,,CN(C)C(=O)c1ccc(NC(=O)CN(CCCOCC(=O)O)CCOCC(=O)O)cc1.CCN(CCNC(=O)c1ccccc1OCC1CO1)C(=O)c1ccccc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2196,vashisth_lab,,CCOCc1ccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)cc1.O=C(NCCc1cccc(O)c1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2197,vashisth_lab,,NC(=O)C1CCN(Cc2ccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1.Cc1ccc(OCCCNC(=O)NC(COCC2CO2)COCC2CO2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2198,vashisth_lab,,CC(C)(CC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O.O=C(COCCC1CO1)N1CCCN(CCCCCC2CO2)CC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2199,vashisth_lab,,CCCN1CCC(NC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1.CN(CCCCCO)C(=O)c1cccc(OCC2CO2)c1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2200,vashisth_lab,,O=C(O)CCCNC1CCN(C(=O)c2cn(CCCC(=O)O)nn2)CC1.CN(CCC(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1)C1CCCCC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2201,vashisth_lab,,COc1ccc2nc(C(=O)O)c(C(=O)O)nc2c1.O=C(Cc1ccc(OCC2CO2)cc1)N(CCc1ccco1)CC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2202,vashisth_lab,,Cc1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c(C)c1.O=C(NCc1ccc(CCOCC2CO2)cc1)c1cccnc1OCCOCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2203,vashisth_lab,,COc1ccc(NC(=O)C(=O)N(CCCOCC(=O)O)CCOCC(=O)O)c(C)c1.O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCc1ccccc1N1CCOCC1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2204,vashisth_lab,,CCOc1nccc(C)c1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1.CCc1ccccc1NC(=O)C(=O)N(CC1CO1)CC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2205,vashisth_lab,,O=C(O)CCOCCN1CCN(C(=O)COCCC(=O)O)CC1.C(CCN1CCC(CCCOCC2CO2)CC1)COCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2206,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1ccc2c(c1)CCO2.Cc1cccc(C=CC(=O)c2cc(OCC3CO3)cc(OCC3CO3)c2)c1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2207,vashisth_lab,,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCCOC2CCCC2)cc1.COc1cc(C(=O)Nc2cccc3ncnc(OCC4CO4)c23)ccc1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2208,vashisth_lab,,CCn1c(COCc2ccccc2)nnc1N(CCC(=O)O)CCC(=O)O.Cc1ccc(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2209,vashisth_lab,,COC(=O)COc1ccc(NC(=O)C(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1.Cc1ccc(OCCCNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,transesterification,,,,,,,,,,,,
rec_vit_web_vashisth_lab_2210,vashisth_lab,,CCCCCCCCCCCC(=O)NC(CC(=O)O)C(=O)O.CC(C)CN(C(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccccc1,transesterification,,,,,,,,,,,,
